"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1987-10",102.1491,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1987-11",102.0017,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1987-12",101.8716,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1988-01",101.7682,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1988-02",101.6962,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1988-03",101.6596,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1988-04",101.6537,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1988-05",101.6569,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1988-06",101.6214,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1988-07",101.5369,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1988-08",101.4025,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1988-09",101.226,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1988-10",101.0379,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1988-11",100.8821,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1988-12",100.7623,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1989-01",100.6776,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1989-02",100.6111,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1989-03",100.5496,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1989-04",100.5079,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1989-05",100.4734,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1989-06",100.4213,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1989-07",100.3496,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1989-08",100.236,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1989-09",100.0719,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1989-10",99.88912,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1989-11",99.72633,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1989-12",99.5819,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1990-01",99.42533,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1990-02",99.24575,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1990-03",99.07956,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1990-04",98.9565,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1990-05",98.86295,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1990-06",98.77018,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1990-07",98.65661,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1990-08",98.50976,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1990-09",98.34158,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1990-10",98.17607,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1990-11",98.02949,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1990-12",97.93506,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1991-01",97.90578,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1991-02",97.97401,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1991-03",98.14384,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1991-04",98.34933,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1991-05",98.56851,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1991-06",98.81249,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1991-07",99.08272,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1991-08",99.34956,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1991-09",99.56239,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1991-10",99.68275,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1991-11",99.7185,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1991-12",99.71014,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1992-01",99.71212,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1992-02",99.73692,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1992-03",99.76676,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1992-04",99.75937,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1992-05",99.65614,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1992-06",99.45093,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1992-07",99.19494,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1992-08",98.9798,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1992-09",98.88942,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1992-10",98.95746,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1992-11",99.16628,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1992-12",99.467,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1993-01",99.77311,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1993-02",100.0349,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1993-03",100.2378,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1993-04",100.3909,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1993-05",100.5157,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1993-06",100.6234,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1993-07",100.7451,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1993-08",100.8782,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1993-09",100.9847,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1993-10",101.0574,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1993-11",101.0999,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1993-12",101.1054,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1994-01",101.062,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1994-02",100.9409,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1994-03",100.7583,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1994-04",100.5729,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1994-05",100.4458,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1994-06",100.382,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1994-07",100.3522,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1994-08",100.3368,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1994-09",100.2954,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1994-10",100.2248,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1994-11",100.1435,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1994-12",100.046,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1995-01",99.95636,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1995-02",99.87566,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1995-03",99.80043,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1995-04",99.74289,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1995-05",99.72959,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1995-06",99.76345,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1995-07",99.827,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1995-08",99.90149,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1995-09",99.97228,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1995-10",100.0353,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1995-11",100.0789,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1995-12",100.1096,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1996-01",100.1296,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1996-02",100.1402,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1996-03",100.1411,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1996-04",100.1366,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1996-05",100.1208,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1996-06",100.12,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1996-07",100.1493,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1996-08",100.1925,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1996-09",100.2512,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1996-10",100.3137,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1996-11",100.3513,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1996-12",100.3697,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1997-01",100.3884,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1997-02",100.3468,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1997-03",100.3148,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1997-04",100.3023,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1997-05",100.3293,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1997-06",100.3983,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1997-07",100.502,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1997-08",100.6211,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1997-09",100.737,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1997-10",100.8192,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1997-11",100.8424,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1997-12",100.8187,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1998-01",100.7568,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1998-02",100.6786,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1998-03",100.5783,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1998-04",100.4256,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1998-05",100.1906,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1998-06",99.87316,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1998-07",99.5022,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1998-08",99.16135,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1998-09",98.92182,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1998-10",98.82079,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1998-11",98.89092,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1998-12",99.1032,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1999-01",99.40614,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1999-02",99.73531,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1999-03",100.0462,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1999-04",100.3238,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1999-05",100.546,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1999-06",100.7049,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1999-07",100.7965,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1999-08",100.8231,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1999-09",100.7802,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1999-10",100.6771,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1999-11",100.5388,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1999-12",100.3945,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2000-01",100.259,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2000-02",100.1028,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2000-03",99.94901,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2000-04",99.79725,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2000-05",99.68812,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2000-06",99.64262,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2000-07",99.66331,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2000-08",99.7262,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2000-09",99.81657,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2000-10",99.93871,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2000-11",100.0672,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2000-12",100.1855,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2001-01",100.2835,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2001-02",100.3386,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2001-03",100.3552,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2001-04",100.3525,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2001-05",100.3289,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2001-06",100.2681,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2001-07",100.1638,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2001-08",100.0431,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2001-09",99.95374,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2001-10",99.91481,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2001-11",99.96388,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2001-12",100.0923,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2002-01",100.2866,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2002-02",100.4985,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2002-03",100.6767,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2002-04",100.777,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2002-05",100.7595,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2002-06",100.6419,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2002-07",100.4724,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2002-08",100.2799,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2002-09",100.0679,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2002-10",99.82413,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2002-11",99.5401,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2002-12",99.23825,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2003-01",98.97257,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2003-02",98.78576,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2003-03",98.69965,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2003-04",98.72701,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2003-05",98.85046,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2003-06",99.03329,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2003-07",99.24881,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2003-08",99.47099,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2003-09",99.67574,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2003-10",99.87505,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2003-11",100.0787,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2003-12",100.277,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2004-01",100.4465,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2004-02",100.5578,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2004-03",100.5947,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2004-04",100.5666,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2004-05",100.4867,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2004-06",100.3849,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2004-07",100.2934,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2004-08",100.2394,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2004-09",100.2161,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2004-10",100.2206,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2004-11",100.244,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2004-12",100.2824,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2005-01",100.3131,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2005-02",100.3163,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2005-03",100.275,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2005-04",100.1917,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2005-05",100.1001,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2005-06",100.0371,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2005-07",100.0107,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2005-08",100.0005,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2005-09",100.0154,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2005-10",100.0589,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2005-11",100.1309,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2005-12",100.2192,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2006-01",100.3226,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2006-02",100.4558,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2006-03",100.6064,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2006-04",100.7597,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2006-05",100.8957,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2006-06",101.042,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2006-07",101.1889,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2006-08",101.3227,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2006-09",101.4436,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2006-10",101.5459,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2006-11",101.6332,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2006-12",101.7095,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2007-01",101.7788,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2007-02",101.8489,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2007-03",101.9071,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2007-04",101.941,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2007-05",101.9443,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2007-06",101.8984,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2007-07",101.8015,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2007-08",101.6682,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2007-09",101.5095,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2007-10",101.3074,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2007-11",101.0439,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2007-12",100.7296,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2008-01",100.3776,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2008-02",100.0002,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2008-03",99.59976,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2008-04",99.11998,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2008-05",98.55824,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2008-06",97.9251,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2008-07",97.25606,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2008-08",96.58884,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2008-09",95.94048,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2008-10",95.35841,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2008-11",94.93849,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2008-12",94.74259,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2009-01",94.77287,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2009-02",95.04811,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2009-03",95.56731,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2009-04",96.3175,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2009-05",97.21801,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2009-06",98.20104,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2009-07",99.21028,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2009-08",100.182,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2009-09",101.0308,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2009-10",101.7033,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2009-11",102.1654,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2009-12",102.4331,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2010-01",102.5437,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2010-02",102.5294,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2010-03",102.4101,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2010-04",102.2078,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2010-05",101.9474,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2010-06",101.6661,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2010-07",101.3952,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2010-08",101.1683,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2010-09",100.9975,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2010-10",100.8742,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2010-11",100.7905,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2010-12",100.7324,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2011-01",100.6772,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2011-02",100.6054,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2011-03",100.4723,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2011-04",100.2603,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2011-05",99.9836,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2011-06",99.62582,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2011-07",99.21879,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2011-08",98.78902,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2011-09",98.3967,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2011-10",98.08971,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2011-11",97.89861,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2011-12",97.82449,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2012-01",97.84587,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2012-02",97.90329,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2012-03",97.97208,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2012-04",98.03537,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2012-05",98.0934,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2012-06",98.18834,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2012-07",98.33094,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2012-08",98.50961,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2012-09",98.72329,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2012-10",98.94166,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2012-11",99.13824,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2012-12",99.30859,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2013-01",99.4783,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2013-02",99.63779,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2013-03",99.81202,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2013-04",100.0037,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2013-05",100.2252,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2013-06",100.4809,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2013-07",100.7642,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2013-08",101.0393,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2013-09",101.2751,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2013-10",101.4526,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2013-11",101.5796,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2013-12",101.6629,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2014-01",101.7203,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2014-02",101.7637,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2014-03",101.7939,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2014-04",101.8069,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2014-05",101.786,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2014-06",101.7349,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2014-07",101.6439,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2014-08",101.5194,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2014-09",101.3758,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2014-10",101.2439,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2014-11",101.1292,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2014-12",101.0344,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2015-01",100.962,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2015-02",100.9125,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2015-03",100.8815,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2015-04",100.8673,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2015-05",100.868,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2015-06",100.8649,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2015-07",100.8337,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2015-08",100.7717,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2015-09",100.6893,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2015-10",100.6031,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2015-11",100.5104,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2015-12",100.4069,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2016-01",100.2736,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2016-02",100.1223,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2016-03",99.97575,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2016-04",99.84237,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2016-05",99.74593,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2016-06",99.70273,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2016-07",99.73846,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2016-08",99.88309,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2016-09",100.0919,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2016-10",100.2929,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2016-11",100.4665,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2016-12",100.6079,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2017-01",100.7025,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2017-02",100.7654,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2017-03",100.7992,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2017-04",100.8059,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2017-05",100.8148,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2017-06",100.813,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2017-07",100.7874,
